ID,Longtitude,Latitude,Depth(km),Strike(deg),Dip(deg),Slip(deg),W(km),L(km),Slip(m),Magnitude
JNan_8.2_212,135.859759,33.44594286,16.91205774,233.722536,7.581076513,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_213,135.8693,33.66599803,22.0508853,235.2180405,8.113478868,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_214,135.8778176,33.88713659,28.2751375,236.6541098,9.452470773,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_215,135.8853892,34.10955543,34.76475712,238.0224747,10.97085028,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_216,136.1008841,32.95174493,5.036574226,233.4320275,7.483933735,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_217,136.1104122,33.17217033,9.299412783,234.9102785,7.826219652,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_218,136.1188285,33.39440192,13.60429293,236.293045,7.847995635,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_219,136.1265005,33.61670895,17.98489811,237.6679014,8.357313433,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_220,136.1333778,33.83971492,22.90843992,239.0048515,9.577618996,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_221,136.1394789,34.06400722,27.93602784,240.2758384,10.79238575,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_222,136.368744,33.11589793,6.338460806,237.7081117,8.132998462,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_223,136.3752947,33.34096279,10.37226047,238.9431061,8.685853764,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_224,136.3812218,33.5666687,14.35611775,240.1443377,9.529016165,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_225,136.3865652,33.7931557,18.52562685,241.3055652,10.98444228,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_226,136.3913756,34.02056229,22.80574435,242.4205472,12.06158561,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_227,136.6238132,33.05934105,3.642491553,240.5063484,8.836221354,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_228,136.628799,33.28785608,7.09730425,241.5671574,9.998420504,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_229,136.6333471,33.51743122,10.87987114,242.5750253,11.41170576,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_230,136.6375217,33.74824579,14.81307241,243.5214852,13.32803174,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_231,136.641375,33.97941228,18.75464327,244.4506052,14.48294215,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_232,136.6449426,34.21137293,22.44236387,245.3407942,13.54955037,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_233,136.8755887,33.00643378,1.525951038,243.1175656,9.645820569,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_234,136.8794663,33.23867466,3.983649778,243.9936427,11.14755338,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_235,136.8831228,33.47277729,7.408610396,244.7779824,12.98539712,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_236,136.8865817,33.70721793,11.35659586,245.5458884,15.23485129,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_237,136.8898273,33.9414982,15.25779654,246.3220954,16.52991008,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_238,136.8929463,34.17688212,18.72740145,247.0442796,15.49334296,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_239,137.1247373,32.95863831,1,245.4757742,10.0855038,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_240,137.1280068,33.19540035,1.792214115,246.1293716,11.55055171,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_241,137.1311894,33.43285882,4.541973037,246.7489065,13.42672189,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_242,137.1342324,33.67005375,8.291030434,247.3818606,15.55279368,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_243,137.1372077,33.90785816,12.16328081,247.985136,16.84194978,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_244,137.14014,34.14629529,15.51012929,248.5575793,16.00617724,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_245,137.3721235,32.91736174,1,247.5149855,9.877260545,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_246,137.3751577,33.15758064,1,247.9988698,11.15605448,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_247,137.3781295,33.39773313,2.568047214,248.4863695,12.78401831,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_248,137.3810844,33.63823556,5.814925323,248.9568922,14.34942352,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_249,137.3840845,33.87950299,9.612167128,249.3898452,15.29993312,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_250,137.3870387,34.12069772,13.10466976,249.8267485,14.72913048,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_251,137.3898378,34.36108229,16.31469458,250.3042785,12.7083713,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_252,137.6186995,32.88372736,1,249.1803639,9.244616187,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_253,137.6216908,33.12634025,1,249.5467342,10.27468674,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_254,137.6247206,33.3693388,1.194421406,249.8942085,11.65334291,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_255,137.6278168,33.61285787,3.756881704,250.2160628,12.62117756,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_256,137.6308371,33.8558675,7.438915573,250.5634584,13.03080541,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_257,137.6339944,34.09979713,11.34729577,250.8653464,12.51620847,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_258,137.6369374,34.34238614,14.92015039,251.2341878,10.97127893,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_259,137.8683349,33.10231909,1,250.739901,9.319318786,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_260,137.8715645,33.34774698,1,250.9673498,10.52560843,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_261,137.8746811,33.59234283,2.012744877,251.2363441,11.17386094,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_262,137.8777152,33.83637435,5.203125462,251.53363,11.22371194,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_263,137.8809959,34.08176677,9.318446929,251.7632804,10.65914419,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_264,137.8843095,34.32721287,13.34132158,251.9903874,9.525502294,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_265,138.115522,33.08489208,1,251.6074944,8.601947801,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_266,138.118789,33.3310577,1,251.7986335,9.465772849,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_267,138.1219657,33.57655916,1,252.0229996,10.12862949,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_268,138.1251523,33.82198832,2.857949269,252.2511073,10.09997726,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_269,138.1285302,34.06830179,6.305876187,252.4351862,9.655553077,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_270,138.1319871,34.31485711,10.30433973,252.6072738,9.026656291,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_271,138.3667627,33.31986631,1,252.3570543,8.638920546,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_272,138.3701589,33.56682409,1,252.5089983,9.293448755,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_273,138.3735693,33.81366921,1.058172352,252.6666374,9.384220702,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_274,138.377017,34.06052241,2.997553595,252.8239431,9.211371779,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_275,138.3804772,34.30725882,5.745129731,252.9871624,9.236582139,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_276,138.3839036,34.55366077,9.206756016,253.1671998,9.829881165,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_277,138.6195524,33.5636731,1,252.6664431,8.574671757,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_278,138.6229653,33.81059351,1,252.8203879,8.924826493,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_279,138.6263642,34.05726585,1,252.9868109,9.049374461,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_280,138.6298723,34.30430017,1.80029899,253.1351986,9.670558033,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_281,138.633291,34.55072841,3.305855025,253.3139991,11.28860494,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_282,138.8694969,33.56338741,1,252.6807216,8.192078399,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_283,138.8729141,33.81033503,1,252.8333121,8.685181198,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_284,138.8762317,34.05661144,1,253.0195484,9.131105194,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_285,138.8797128,34.30352714,1,253.1738878,10.10525802,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_286,138.8832416,34.55049435,1,253.3257194,12.34513965,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_287,139.1231354,33.81145461,1,252.7773357,8.538532703,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_288,139.1264711,34.05779504,1,252.9603396,9.363761888,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_289,139.1298718,34.30429745,1,253.1353347,10.52200486,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_290,139.1334082,34.55128617,1,253.2860716,12.90400467,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_291,139.1369092,34.79793181,1,253.4540632,17.70468575,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_292,139.3733436,33.81251385,1,252.7243845,8.445760625,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_293,139.376693,34.05889901,1,252.9051234,9.307418746,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_294,139.3801469,34.30563772,1,253.0682662,10.65176545,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_295,139.3836686,34.55253074,1,253.2237634,13.00615619,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_296,139.3872181,34.79937919,1.074054721,253.3815657,17.77630787,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_297,139.626691,34.0588888,1,252.9056339,8.48057152,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_298,139.6300978,34.30539783,1,253.0802695,9.800387444,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_299,139.6336562,34.55247106,1,253.2267508,12.18204217,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_300,139.6373178,34.79984869,2.709124593,253.3580523,16.9625669,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_301,139.8800663,34.30524371,1,253.0879816,7.648997716,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_302,139.8835567,34.55199503,1,253.250582,10.06886709,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_303,139.8872864,34.79970047,3.80402664,253.3654753,15.12991407,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_304,139.8912238,35.04816956,9.852507489,253.4421533,23.04579813,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_305,140.1412681,35.04837567,11.13057237,253.4318289,20.26053873,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_306,140.642474,35.0540834,12.41148,253.1460475,14.52323518,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_307,140.893372,35.05844749,11.32993111,252.9277053,13.36420561,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_308,141.1397874,34.81186091,5.208369732,252.7570241,9.470997289,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_309,141.1435538,35.05934378,9.723159482,252.8828799,13.28615918,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_310,141.3893914,34.80988218,4.556745977,252.8559564,11.07269367,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_311,141.3928846,35.05606642,1,253.0468165,13.83482539,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.2_312,141.6376811,34.80156868,1,253.271927,12.25544918,90,114.8695325,229.739065,2.329568795,8.2
JNan_8.5_001,131.6328546,29.79022805,8.834482745,214.6407092,44.27377788,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_002,131.6246177,30.0594374,11.48435014,213.8723491,48.56558777,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_003,131.6163528,30.32809032,14.06739646,213.1206118,52.42389453,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_004,131.6086027,30.5954334,16.65855198,212.4164541,55.80001447,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_005,131.6019557,30.86073513,19.09698905,211.7908328,58.54366682,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_006,131.5962719,31.12433787,21.16317193,211.2311217,60.51330647,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_007,131.5908823,31.38725632,23.85131055,210.6963607,61.53378267,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_008,131.5855997,31.64977653,27.92516392,210.1750052,61.47264958,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_009,131.5802226,31.91217795,32.91139134,209.6555107,60.89968257,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_010,131.5753482,32.17370771,39.21022619,209.1696883,60.69900644,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_011,131.5716308,32.43360211,48.44763118,208.7505268,60.40256592,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_012,131.5689325,32.69211354,60.14028064,208.388248,59.90223796,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_013,131.5671014,32.94948767,72.34324011,208.0730739,59.05060001,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_014,131.8754676,29.80194865,4.434904832,214.172579,36.74919265,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_015,131.8676531,30.070129,6.19153471,213.4421591,41.49459071,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_016,131.8601433,30.33732674,8.280163102,212.7462368,45.89810764,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_017,131.8530777,30.60341325,10.94632653,212.0907115,49.93190622,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_018,131.8472461,30.8673628,13.81408383,211.5185498,53.51166961,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_019,131.8427857,31.12913314,15.92274123,211.0329909,56.4990963,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_020,131.8384529,31.3905254,17.44012364,210.5605289,58.82198389,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_021,131.8343353,31.65144223,19.27247371,210.1054101,60.27256902,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_022,131.8303147,31.91205912,21.94665381,209.6605033,60.72228354,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_023,131.8271052,32.17148405,26.20339913,209.2636027,60.53614077,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_024,131.8251111,32.42927031,32.85778109,208.9342964,60.61367047,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_025,131.8239954,32.68590381,40.84209423,208.6527151,60.61615785,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_026,131.8235716,32.94165528,48.9258225,208.4077941,60.46067438,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_027,131.8235796,33.19686815,56.96830295,208.1851739,60.01393781,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_028,132.1187178,29.81246497,1.488264739,213.7507181,27.69450992,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_029,132.1112338,30.07982147,2.533185665,213.0505534,32.39757474,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_030,132.1042768,30.34592804,4.324100724,212.396295,37.05644571,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_031,132.0981058,30.61050775,7.093593065,211.8001597,41.4761028,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_032,132.0930763,30.87317277,10.25455538,211.279196,45.63880009,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_033,132.0897939,31.13321935,12.60317705,210.8638133,49.53451664,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_034,132.0870834,31.39236091,13.74052284,210.4841717,52.99748748,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_035,132.0842602,31.65154103,14.31354023,210.1012803,55.86186362,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_036,132.0816481,31.91033625,15.4314818,209.7328576,57.94916305,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_037,132.0800335,32.16776055,18.26976468,209.4206273,59.02432681,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_038,132.0795043,32.42375951,23.09738976,209.1674995,59.2969477,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_039,132.0796174,32.67893598,28.77282555,208.9484632,59.61225853,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_040,132.0807489,32.93285163,34.553087,208.7823937,59.80041859,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_041,132.0824325,33.18611145,40.62565139,208.6438856,59.79442585,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_042,132.0836351,33.43998706,46.01277287,208.4789089,59.47816518,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_043,132.3625069,29.82198479,1,213.3672995,18.28845231,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_044,132.3556175,30.08817854,1,212.7116382,22.35185678,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_045,132.3491485,30.35335072,2.026767853,212.0932686,26.57513764,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_046,132.3437422,30.61666835,4.252468922,211.5471173,30.89964136,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_047,132.3396307,30.87793324,7.001446967,211.082609,35.32341572,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_048,132.3373088,31.13659345,9.463912516,210.7238778,39.70238395,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_049,132.3360645,31.39372302,11.01991201,210.4274648,44.05972646,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_050,132.3350899,31.65044873,11.75987531,210.1469265,48.11902618,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_051,132.3339597,31.90733836,12.80828847,209.8586125,51.73202434,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_052,132.3337854,32.16295741,15.12882639,209.6227544,54.53883393,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_053,132.334433,32.4175191,18.40573833,209.4307996,56.35664794,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_054,132.3361055,32.67079792,22.06492733,209.2925593,57.14416666,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_055,132.3388484,32.92276717,26.48196881,209.2094239,57.63869666,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_056,132.3420727,33.17418588,31.60583929,209.1494797,57.90811049,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_057,132.3449909,33.42604148,35.78654732,209.0710111,57.92107437,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_058,132.3473814,33.67860038,38.27182747,208.9626808,57.48957353,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_059,132.594948,30.35936509,1,211.8470181,16.99323719,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_060,132.5903051,30.62147856,1.892771503,211.3490571,20.67841832,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_061,132.5870952,30.88141331,3.635237669,210.9386263,24.63907336,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_062,132.5856426,31.13884555,5.860238386,210.6303536,28.81370613,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_063,132.5855598,31.39439658,8.118248787,210.3994103,33.19769696,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_064,132.5862232,31.64895355,10.05184402,210.2093701,37.72829493,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_065,132.5869846,31.90339363,12.16676521,210.023807,42.20496723,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_066,132.588141,32.15733516,14.61564086,209.8587466,46.41004075,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_067,132.5904048,32.40987427,16.798571,209.7522483,50.11004688,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_068,132.5937314,32.66109652,18.90159212,209.7009366,52.81375253,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_069,132.5980709,32.91108462,22.06108483,209.701436,54.11831156,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_070,132.6027889,33.16065903,26.42570037,209.7193067,54.70201102,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_071,132.6072251,33.41066397,30.38555916,209.7190992,54.92900404,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_072,132.6112854,33.66121588,33.11580517,209.6959239,54.76038183,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_073,132.6148739,33.91243068,35.91095322,209.6448912,53.98504451,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_074,132.8412952,30.36454866,1,211.6342603,10.37129451,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_075,132.8376483,30.62517156,1,211.1967061,13.18111643,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_076,132.8355182,30.88356815,1.261085785,210.8493577,16.26580759,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_077,132.8353235,31.13927594,2.819831955,210.6124691,19.5643585,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_078,132.8363583,31.39333052,5.195080178,210.443809,23.11503339,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_079,132.8384979,31.64594172,8.152045945,210.3350188,27.05643839,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_080,132.8410072,31.89810919,11.49329949,210.2446136,31.28842911,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_081,132.8439109,32.14980901,14.38288079,210.1736485,35.85078983,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_082,132.8478708,32.40018426,16.24612612,210.1579747,40.52613184,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_083,132.8527699,32.64940126,17.63555443,210.1906768,44.9966037,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_084,132.8581404,32.89807685,19.64676285,210.2459634,48.45383949,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_085,132.8641121,33.14604328,22.99085906,210.3307848,50.10879306,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_086,132.8700456,33.39413639,27.05213282,210.4102483,50.67242172,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_087,132.8756452,33.64274337,30.74256224,210.4682529,50.6932102,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_088,132.8807868,33.89202597,34.20577972,210.4981101,50.14630933,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_089,133.0887634,30.36811623,1,211.487546,6.840449642,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_090,133.086078,30.62734419,1,211.1069571,9.032838309,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_091,133.0848705,30.88445097,1,210.8127591,11.38685418,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_092,133.0859658,31.1384093,1.057864483,210.6484776,13.81277768,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_093,133.0886735,31.39022928,2.740332879,210.5728414,16.26372942,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_094,133.0921573,31.64106595,5.774655027,210.5380488,18.93586386,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_095,133.0963351,31.89104102,9.894552064,210.5390859,22.01486978,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_096,133.1010122,32.14042104,13.58153313,210.5648683,25.49742342,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_097,133.1065691,32.38870345,15.90022304,210.6362572,29.68336229,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_098,133.1124509,32.63662866,17.23860893,210.7224165,34.52605463,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_099,133.1186793,32.88416813,18.5295353,210.8244864,39.39448124,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_100,133.1255312,33.13095134,20.85959626,210.9577531,43.17658011,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_101,133.1326983,33.37738753,24.49696085,211.1051659,45.03896097,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_102,133.1397607,33.62403984,28.65632457,211.2434213,45.39457973,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_103,133.1463766,33.87137162,32.98735136,211.3534649,44.98442535,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_104,133.1518507,34.12032314,38.10927421,211.3966707,43.86301153,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_105,133.3353943,30.62828767,1,211.0679555,7.46060821,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_106,133.3352189,30.88397632,1,210.8324385,9.193234623,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_107,133.3373731,31.13650637,1,210.7274921,10.95538526,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_108,133.3416294,31.38624756,1.113736734,210.7382334,12.58449809,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_109,133.3469843,31.63457619,3.446070906,210.8075667,14.09917442,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_110,133.3527377,31.88244049,7.621614768,210.8960842,15.78068173,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_111,133.3590938,32.12956357,12.05863389,211.0151853,17.7949295,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_112,133.3657667,32.37633073,15.13535442,211.1488333,20.46428207,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_113,133.3725789,32.62298207,16.83887107,211.2870621,24.10872288,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_114,133.3797194,32.86925957,18.01452084,211.4404769,28.70753176,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_115,133.3873709,33.11491017,19.65805681,211.619404,33.44404548,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_116,133.395343,33.36018952,22.42191861,211.8132121,37.07724305,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_117,133.4035301,33.60524007,26.20712459,212.0159812,38.72219136,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_118,133.4115669,33.85056842,30.8445352,212.2069682,38.56493549,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_119,133.4188807,34.09698045,36.62687355,212.3533899,37.51764571,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_120,133.5899746,31.13297333,1,210.8740081,9.478594758,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_121,133.5954909,31.38100743,1,210.9554311,10.23759823,90,162.2575274,324.5150547,3.290603385,8.5
JNan_8.5_122,133.6024163,31.62719177,1.78219423,211.1132565,11.00193286,90,162.2575274,324.5150547,3.290603385,8.5
